,Codigo de via,Clase de la via,Particula de la via,Nombre de la via,Numero inicial del tramo,Numero final del tramo,Codigo postal
17492,666100,%CALLE%,DE    ,%SAN EMILIO%,1,37,28017
17493,666100,%CALLE%,DE    ,%SAN EMILIO%,39,47,28017
17494,666100,%CALLE%,DE    ,%SAN EMILIO%,49,9999,28017
17495,666100,%CALLE%,DE    ,%SAN EMILIO%,2,28,28017
17496,666100,%CALLE%,DE    ,%SAN EMILIO%,30,42,28017
17497,666100,%CALLE%,DE    ,%SAN EMILIO%,44,60,28017
17498,666100,%CALLE%,DE    ,%SAN EMILIO%,62,9998,28017
17499,666200,%CALLE%,DE    ,%SAN ENRIQUE%,1,9999,28020
17500,666200,%CALLE%,DE    ,%SAN ENRIQUE%,2,9998,28020
17501,666300,%CALLE%,DE    ,%SAN EPIFANIO%,1,9999,28005
17502,666300,%CALLE%,DE    ,%SAN EPIFANIO%,2,9998,28005
17503,666400,%CALLE%,DE    ,%SAN ERASMO%,1,9999,28021
17504,666400,%CALLE%,DE    ,%SAN ERASMO%,2,9998,28021
17505,666500,%CALLE%,DE    ,%SAN ERNESTO%,1,9999,28002
17506,666500,%CALLE%,DE    ,%SAN ERNESTO%,2,9998,28002
17507,666625,%CALLE%,DE    ,%SAN ESTANISLAO%,1,9999,28042
17508,666625,%CALLE%,DE    ,%SAN ESTANISLAO%,2,9998,28042
17509,666640,%CALLE%,DE    ,%SAN ESTEBAN DE GORMAZ%,1,9999,28033
17510,666640,%CALLE%,DE    ,%SAN ESTEBAN DE GORMAZ%,2,9998,28033
17511,666650,%CALLE%,DE    ,%SAN EUDALDO%,1,9999,28032
17512,666650,%CALLE%,DE    ,%SAN EUDALDO%,2,9998,28032
17513,666700,%CALLE%,DE    ,%SAN EUGENIO%,1,9999,28012
17514,666700,%CALLE%,DE    ,%SAN EUGENIO%,2,9998,28012
17515,666800,%CALLE%,DE    ,%SAN EULOGIO%,1,9999,28022
17516,666800,%CALLE%,DE    ,%SAN EULOGIO%,2,9998,28022
17517,666900,%CALLE%,DE    ,%SAN EUSEBIO%,1,9999,28011
17518,666900,%CALLE%,DE    ,%SAN EUSEBIO%,2,9998,28011
17519,667000,%CALLE%,DE    ,%SAN EUSTAQUIO%,1,9999,28021
17520,667000,%CALLE%,DE    ,%SAN EUSTAQUIO%,2,9998,28021
17521,667100,%CALLE%,DE    ,%SAN EVARISTO%,1,9999,28045
17522,667100,%CALLE%,DE    ,%SAN EVARISTO%,2,9998,28045
17523,667200,%CALLE%,DE    ,%SAN EZEQUIEL%,1,9999,28021
17524,667200,%CALLE%,DE    ,%SAN EZEQUIEL%,2,9998,28021
17525,667301,%CALLE%,DE    ,%SAN FACUNDO%,1,9999,28038
17526,667301,%CALLE%,DE    ,%SAN FACUNDO%,2,9998,28038
17527,667400,%CALLE%,DE    ,%SAN FAUSTINO%,1,13,28022
17528,667400,%CALLE%,DE    ,%SAN FAUSTINO%,15,9999,28022
17529,667400,%CALLE%,DE    ,%SAN FAUSTINO%,2,10,28022
17530,667400,%CALLE%,DE    ,%SAN FAUSTINO%,12,30,28022
17531,667400,%CALLE%,DE    ,%SAN FAUSTINO%,32,62,28022
17532,667400,%CALLE%,DE    ,%SAN FAUSTINO%,64,9998,28022
17533,667500,%CALLE%,DE    ,%SAN FELICES%,1,9999,28008
17534,667500,%CALLE%,DE    ,%SAN FELICES%,2,9998,28008
17535,667600,%CALLE%,DE    ,%SAN FELIPE%,1,9999,28020
17536,667600,%CALLE%,DE    ,%SAN FELIPE%,2,9998,28020
17537,667700,%CALLE%,DE    ,%SAN FELIPE NERI%,1,9999,28013
17538,667700,%CALLE%,DE    ,%SAN FELIPE NERI%,2,9998,28013
17539,667800,%CALLE%,DE    ,%SAN FELIU DE GUIXOLS%,1,9999,28038
17540,667800,%CALLE%,DE    ,%SAN FELIU DE GUIXOLS%,2,9998,28038
17541,667900,%CALLE%,DE    ,%SAN FELIX%,1,9999,28045
17542,667900,%CALLE%,DE    ,%SAN FELIX%,2,9998,28045
17543,668000,%AVENIDA%,DE    ,%SAN FERMIN%,1,3,28041
17544,668000,%AVENIDA%,DE    ,%SAN FERMIN%,5,9999,28041
17545,668000,%AVENIDA%,DE    ,%SAN FERMIN%,2,10,28041
17546,668000,%AVENIDA%,DE    ,%SAN FERMIN%,12,9998,28041
17547,668100,%TRAVESIA%,DE    ,%SAN FERNANDO%,1,9999,28036
17548,668100,%TRAVESIA%,DE    ,%SAN FERNANDO%,2,9998,28036
17549,668150,%CALLE%,DE    ,%SAN FERNANDO%,1,9999,28052
17550,668150,%CALLE%,DE    ,%SAN FERNANDO%,2,9998,28052
17551,668350,%CARRETERA%,DE    ,%SAN FERNANDO A MEJORADA%,1,9999,28052
17552,668350,%CARRETERA%,DE    ,%SAN FERNANDO A MEJORADA%,2,9998,28052
17553,668450,%PLAZA%,DE    ,%SAN FERNANDO%,1,9999,28048
17554,668450,%PLAZA%,DE    ,%SAN FERNANDO%,2,9998,28048
17555,668500,%CALLE%,DE    ,%SAN FERNANDO DEL JARAMA%,1,9999,28002
17556,668500,%CALLE%,DE    ,%SAN FERNANDO DEL JARAMA%,2,9998,28002
17557,668600,%CALLE%,DE    ,%SAN FIDEL%,1,19,28017
17558,668600,%CALLE%,DE    ,%SAN FIDEL%,21,9999,28017
17559,668600,%CALLE%,DE    ,%SAN FIDEL%,2,14,28017
17560,668600,%CALLE%,DE    ,%SAN FIDEL%,16,9998,28017
17561,668650,%CALLE%,DE    ,%SAN FILEMON%,1,9999,28032
17562,668650,%CALLE%,DE    ,%SAN FILEMON%,2,9998,28032
17563,668675,%CALLEJON%,DE    ,%SAN FILEMON%,1,9999,28032
17564,668675,%CALLEJON%,DE    ,%SAN FILEMON%,2,9998,28032
17565,668700,%CALLE%,DE    ,%SAN FILIBERTO%,1,9999,28026
17566,668700,%CALLE%,DE    ,%SAN FILIBERTO%,2,9998,28026
17567,668800,%CALLE%,DE    ,%SAN FLORENCIO%,1,9999,28038
17568,668800,%CALLE%,DE    ,%SAN FLORENCIO%,2,9998,28038
17569,668900,%CALLE%,DE    ,%SAN FORTUNATO%,1,9999,28041
17570,668900,%CALLE%,DE    ,%SAN FORTUNATO%,2,9998,28041
17571,669000,%CARRERA%,DE    ,%SAN FRANCISCO%,1,9999,28005
17572,669000,%CARRERA%,DE    ,%SAN FRANCISCO%,2,9998,28005
17573,669050,%AVENIDA%,DE LA ,%GRAN VIA DE SAN FRANCISCO%,1,9999,28005
17574,669050,%AVENIDA%,DE LA ,%GRAN VIA DE SAN FRANCISCO%,2,9998,28005
17575,669100,%PLAZA%,DE    ,%SAN FRANCISCO%,1,9999,28005
17576,669100,%PLAZA%,DE    ,%SAN FRANCISCO%,2,9998,28005
17577,669300,%CALLE%,DE    ,%SAN FRANCISCO EL GRANDE%,1,9999,28026
17578,669300,%CALLE%,DE    ,%SAN FRANCISCO EL GRANDE%,2,9998,28026
17579,669400,%PASEO%,DE    ,%SAN FRANCISCO DE SALES%,1,39,28003
17580,669400,%PASEO%,DE    ,%SAN FRANCISCO DE SALES%,41,9999,28003
17581,669400,%PASEO%,DE    ,%SAN FRANCISCO DE SALES%,2,9998,28003
17582,669500,%CALLE%,DE    ,%SAN FROILAN%,1,9999,28026
17583,669500,%CALLE%,DE    ,%SAN FROILAN%,2,9998,28026
17584,669550,%CALLE%,DE    ,%SAN FRUTOS%,1,9999,28048
17585,669550,%CALLE%,DE    ,%SAN FRUTOS%,2,9998,28048
17586,669600,%CALLE%,DE    ,%SAN FULGENCIO%,1,9999,28011
17587,669600,%CALLE%,DE    ,%SAN FULGENCIO%,2,9998,28011
17588,669700,%PARTICULAR%,DE    ,%SAN GABRIEL%,1,9999,28003
17589,669700,%PARTICULAR%,DE    ,%SAN GABRIEL%,2,9998,28003
17590,669800,%CALLE%,DE    ,%SAN GALO%,1,9999,28011
17591,669800,%CALLE%,DE    ,%SAN GALO%,2,9998,28011
17592,669900,%CALLE%,DE    ,%SAN GELASIO%,1,5,28048
17593,669900,%CALLE%,DE    ,%SAN GELASIO%,7,9999,28048
17594,669900,%CALLE%,DE    ,%SAN GELASIO%,2,9998,28048
17595,670000,%CALLE%,DE    ,%SAN GERARDO%,1,11,28035
17596,670000,%CALLE%,DE    ,%SAN GERARDO%,13,23,28035
17597,670000,%CALLE%,DE    ,%SAN GERARDO%,25,9999,28035
17598,670000,%CALLE%,DE    ,%SAN GERARDO%,2,14,28035
17599,670000,%CALLE%,DE    ,%SAN GERARDO%,16,38,28035
17600,670000,%CALLE%,DE    ,%SAN GERARDO%,40,9998,28035
17601,670200,%PLAZA%,DE    ,%SAN GERMAN%,1,9999,28020
17602,670200,%PLAZA%,DE    ,%SAN GERMAN%,2,9998,28020
17603,670300,%CALLE%,DE    ,%SAN GERVASIO%,1,9999,28021
17604,670300,%CALLE%,DE    ,%SAN GERVASIO%,2,9998,28021
17605,670400,%PASADIZO%,DE    ,%SAN GINES%,1,9999,28013
17606,670400,%PASADIZO%,DE    ,%SAN GINES%,2,9998,28013
17607,670500,%PLAZA%,DE    ,%SAN GINES%,1,9999,28013
17608,670500,%PLAZA%,DE    ,%SAN GINES%,2,9998,28013
17609,670600,%CALLE%,DE    ,%SAN GRACIANO%,1,9999,28026
17610,670600,%CALLE%,DE    ,%SAN GRACIANO%,2,9998,28026
17611,670700,%CALLE%,DE    ,%SAN GREGORIO%,1,9999,28004
17612,670700,%CALLE%,DE    ,%SAN GREGORIO%,2,9998,28004
17613,670900,%CALLE%,DE    ,%SAN GUMERSINDO%,1,9999,28017
17614,670900,%CALLE%,DE    ,%SAN GUMERSINDO%,2,9998,28017
17615,671050,%CALLE%,DE    ,%SAN HERCULANO%,1,9999,28022
17616,671050,%CALLE%,DE    ,%SAN HERCULANO%,2,9998,28022
17617,671100,%CALLE%,DE    ,%SAN HERMENEGILDO%,1,9999,28015
17618,671100,%CALLE%,DE    ,%SAN HERMENEGILDO%,2,9998,28015
17619,671200,%CALLE%,DE    ,%SAN HIGINIO%,1,9999,28017
17620,671200,%CALLE%,DE    ,%SAN HIGINIO%,2,9998,28017
17621,671300,%CALLE%,DE    ,%SAN HILARIO%,1,9999,28022
17622,671300,%CALLE%,DE    ,%SAN HILARIO%,2,9998,28022
17623,671600,%CALLE%,DE    ,%SAN IGNACIO DE LOYOLA%,1,9999,28015
17624,671600,%CALLE%,DE    ,%SAN IGNACIO DE LOYOLA%,2,9998,28015
17625,671700,%PLAZA%,DE    ,%SAN IGNACIO DE LOYOLA%,1,9999,28023
17626,671700,%PLAZA%,DE    ,%SAN IGNACIO DE LOYOLA%,2,9998,28023
17627,671800,%CALLE%,DE    ,%SAN ILDEFONSO%,1,9999,28012
17628,671800,%CALLE%,DE    ,%SAN ILDEFONSO%,2,9998,28012
17629,671900,%PLAZA%,DE    ,%SAN ILDEFONSO%,1,9999,28004
17630,671900,%PLAZA%,DE    ,%SAN ILDEFONSO%,2,9998,28004
17631,672000,%PASEO%,DE    ,%SAN ILLAN%,1,9999,28019
17632,672000,%PASEO%,DE    ,%SAN ILLAN%,2,9998,28019
17633,672200,%CALLE%,DE    ,%GOMEZ DE BAQUERO%,1,9999,28043
17634,672200,%CALLE%,DE    ,%GOMEZ DE BAQUERO%,2,9998,28043
17635,672300,%CALLE%,DE    ,%SAN ISIDORO DE SEVILLA%,1,7,28005
17636,672300,%CALLE%,DE    ,%SAN ISIDORO DE SEVILLA%,9,9999,28005
17637,672300,%CALLE%,DE    ,%SAN ISIDORO DE SEVILLA%,2,10,28005
17638,672300,%CALLE%,DE    ,%SAN ISIDORO DE SEVILLA%,12,9998,28005
17639,672400,%TRAVESIA%,DE    ,%SAN ISIDORO DE SEVILLA%,1,9999,28005
17640,672400,%TRAVESIA%,DE    ,%SAN ISIDORO DE SEVILLA%,2,9998,28005
17641,672600,%CALLE%,DE    ,%SAN ISIDRO LABRADOR%,1,9,28005
17642,672600,%CALLE%,DE    ,%SAN ISIDRO LABRADOR%,11,9999,28005
17643,672600,%CALLE%,DE    ,%SAN ISIDRO LABRADOR%,2,12,28005
17644,672600,%CALLE%,DE    ,%SAN ISIDRO LABRADOR%,14,9998,28005
17645,672700,%CALLE%,DE    ,%SAN JAIME%,1,9999,28031
17646,672700,%CALLE%,DE    ,%SAN JAIME%,2,9998,28031
17647,672900,%PLAZA%,DE    ,%SAN JAVIER%,1,9999,28005
17648,672900,%PLAZA%,DE    ,%SAN JAVIER%,2,9998,28005
17649,673000,%CALLE%,DE    ,%SAN JENARO%,1,9999,28021
17650,673000,%CALLE%,DE    ,%SAN JENARO%,2,2,28021
17651,673000,%CALLE%,DE    ,%SAN JENARO%,4,22,28021
17652,673000,%CALLE%,DE    ,%SAN JENARO%,24,9998,28021
17653,673100,%CARRERA%,DE    ,%SAN JERONIMO%,1,9999,28014
17654,673100,%CARRERA%,DE    ,%SAN JERONIMO%,2,9998,28014
17655,673200,%CALLE%,DE    ,%SAN JOAQUIN%,1,9999,28004
17656,673200,%CALLE%,DE    ,%SAN JOAQUIN%,2,9998,28004
17657,673300,%CALLE%,DE    ,%SAN JORGE%,1,9999,28053
17658,673300,%CALLE%,DE    ,%SAN JORGE%,2,9998,28053
17659,673400,%CALLE%,DE    ,%SAN JOSE%,1,9999,28014
17660,673400,%CALLE%,DE    ,%SAN JOSE%,2,9998,28014
17661,674200,%PLAZUELA%,DE    ,%SAN JUAN%,1,9999,28014
17662,674200,%PLAZUELA%,DE    ,%SAN JUAN%,2,9998,28014
17663,674350,%CALLE%,DE    ,%SAN JUAN DE AVILA%,1,9999,28033
17664,674350,%CALLE%,DE    ,%SAN JUAN DE AVILA%,2,9998,28033
17665,674500,%CALLE%,DE    ,%SAN JUAN BOSCO%,1,9999,28008
17666,674500,%CALLE%,DE    ,%SAN JUAN BOSCO%,2,9998,28008
17667,674700,%CALLE%,DE    ,%SAN JUAN DE LA CRUZ%,1,9999,28028
17668,674700,%CALLE%,DE    ,%SAN JUAN DE LA CRUZ%,2,9998,28028
17669,674800,%PLAZA%,DE    ,%SAN JUAN DE LA CRUZ%,1,9999,28003
17670,674800,%PLAZA%,DE    ,%SAN JUAN DE LA CRUZ%,2,9998,28003
17671,674900,%CALLE%,DE    ,%SAN JUAN DE LA CUESTA%,1,9999,28017
17672,674900,%CALLE%,DE    ,%SAN JUAN DE LA CUESTA%,2,9998,28017
17673,675000,%PASAJE%,DE    ,%SAN JUAN DE DIOS%,1,9999,28009
17674,675000,%PASAJE%,DE    ,%SAN JUAN DE DIOS%,2,9998,28009
17675,675100,%CALLE%,DE    ,%SAN JUAN DE MATA%,1,9999,28011
17676,675100,%CALLE%,DE    ,%SAN JUAN DE MATA%,2,9998,28011
17677,675200,%CALLE%,DE    ,%SAN JUAN DE LA PE�A%,1,9999,28031
17678,675200,%CALLE%,DE    ,%SAN JUAN DE LA PE�A%,2,9998,28031
17679,675300,%CALLE%,DE    ,%SAN JUAN DE LA SALLE%,1,9999,28036
17680,675300,%CALLE%,DE    ,%SAN JUAN DE LA SALLE%,2,9998,28036
17681,675400,%CALLE%,DE    ,%SAN JULIAN%,1,9999,28026
17682,675400,%CALLE%,DE    ,%SAN JULIAN%,2,9998,28026
17683,675500,%CALLE%,DE    ,%SAN JULIO%,1,9999,28002
17684,675500,%CALLE%,DE    ,%SAN JULIO%,2,9998,28002
17685,675600,%CALLE%,DE    ,%SAN JUSTO%,1,9999,28005
17686,675600,%CALLE%,DE    ,%SAN JUSTO%,2,9998,28005
17687,675700,%CALLE%,DE    ,%SAN LAMBERTO%,1,9999,28017
17688,675700,%CALLE%,DE    ,%SAN LAMBERTO%,2,9998,28017
17689,675800,%CALLE%,DE    ,%SAN LAUREANO%,1,3,28035
17690,675800,%CALLE%,DE    ,%SAN LAUREANO%,5,35,28035
17691,675800,%CALLE%,DE    ,%SAN LAUREANO%,37,9999,28035
17692,675800,%CALLE%,DE    ,%SAN LAUREANO%,2,34,28035
17693,675800,%CALLE%,DE    ,%SAN LAUREANO%,36,9998,28035
17694,675950,%CALLE%,DE    ,%SAN LAZARO%,1,9999,28048
17695,675950,%CALLE%,DE    ,%SAN LAZARO%,2,9998,28048
17696,676000,%CALLE%,DE    ,%SAN LEANDRO%,1,9999,28048
17697,676000,%CALLE%,DE    ,%SAN LEANDRO%,2,9998,28048
17698,676100,%CALLE%,DE    ,%SAN LEON%,1,9999,28011
17699,676100,%CALLE%,DE    ,%SAN LEON%,2,9998,28011
17700,676200,%CALLE%,DE    ,%SAN LEONARDO%,1,9999,28015
17701,676200,%CALLE%,DE    ,%SAN LEONARDO%,2,9998,28015
17702,676300,%CALLE%,DE    ,%SAN LEOPOLDO%,1,11,28029
17703,676300,%CALLE%,DE    ,%SAN LEOPOLDO%,13,63,28029
17704,676300,%CALLE%,DE    ,%SAN LEOPOLDO%,65,9999,28029
17705,676300,%CALLE%,DE    ,%SAN LEOPOLDO%,2,10,28029
17706,676300,%CALLE%,DE    ,%SAN LEOPOLDO%,12,66,28029
17707,676300,%CALLE%,DE    ,%SAN LEOPOLDO%,68,9998,28029
17708,676400,%CALLE%,DE    ,%SAN LIBORIO%,1,9999,28041
17709,676400,%CALLE%,DE    ,%SAN LIBORIO%,2,9998,28041
17710,676500,%CALLE%,DE    ,%SAN LORENZO%,1,9999,28004
17711,676500,%CALLE%,DE    ,%SAN LORENZO%,2,9998,28004
17712,676600,%CALLE%,DE    ,%SAN LUCAS%,1,9999,28004
17713,676600,%CALLE%,DE    ,%SAN LUCAS%,2,9998,28004
17714,676750,%CALLE%,DE    ,%SAN LUCIANO%,1,9999,28041
17715,676750,%CALLE%,DE    ,%SAN LUCIANO%,2,9998,28041
17716,676900,%AVENIDA%,DE    ,%SAN LUIS%,1,9,28033
17717,676900,%AVENIDA%,DE    ,%SAN LUIS%,11,23,28033
17718,676900,%AVENIDA%,DE    ,%SAN LUIS%,25,27,28033
17719,676900,%AVENIDA%,DE    ,%SAN LUIS%,29,61,28033
17720,676900,%AVENIDA%,DE    ,%SAN LUIS%,63,89,28033
17721,676900,%AVENIDA%,DE    ,%SAN LUIS%,91,97,28033
17722,676900,%AVENIDA%,DE    ,%SAN LUIS%,99,9999,28033
17723,676900,%AVENIDA%,DE    ,%SAN LUIS%,2,56,28033
17724,676900,%AVENIDA%,DE    ,%SAN LUIS%,58,112,28033
17725,676900,%AVENIDA%,DE    ,%SAN LUIS%,114,120,28033
17726,676900,%AVENIDA%,DE    ,%SAN LUIS%,122,124,28033
17727,676900,%AVENIDA%,DE    ,%SAN LUIS%,126,148,28033
17728,676900,%AVENIDA%,DE    ,%SAN LUIS%,150,9998,28033
17729,677200,%CALLE%,DE    ,%SAN LUIS GONZAGA%,1,9999,28011
17730,677200,%CALLE%,DE    ,%SAN LUIS GONZAGA%,2,9998,28011
17731,677300,%CALLE%,DE    ,%SAN MACARIO%,1,9999,28021
17732,677300,%CALLE%,DE    ,%SAN MACARIO%,2,9998,28021
17733,677400,%CALLE%,DE    ,%SAN MAGIN%,1,9999,28026
17734,677400,%CALLE%,DE    ,%SAN MAGIN%,2,9998,28026
17735,677450,%CALLE%,DE    ,%SAN MANSUETO%,1,9999,28048
17736,677450,%CALLE%,DE    ,%SAN MANSUETO%,2,9998,28048
17737,677500,%CALLE%,DE    ,%SAN MANUEL%,1,9999,28011
17738,677500,%CALLE%,DE    ,%SAN MANUEL%,2,9998,28011
17739,677600,%CALLE%,DE    ,%SAN MARCELINO%,1,9999,28047
17740,677600,%CALLE%,DE    ,%SAN MARCELINO%,2,9998,28047
17741,677700,%CALLE%,DE    ,%SAN MARCELO%,1,9999,28017
17742,677700,%CALLE%,DE    ,%SAN MARCELO%,2,10,28017
17743,677700,%CALLE%,DE    ,%SAN MARCELO%,12,26,28017
17744,677700,%CALLE%,DE    ,%SAN MARCELO%,28,9998,28017
17745,677800,%CALLE%,DE    ,%SAN MARCOS%,1,9999,28004
17746,677800,%CALLE%,DE    ,%SAN MARCOS%,2,9998,28004
17747,677900,%CALLE%,DE    ,%SAN MARIANO%,1,15,28022
17748,677900,%CALLE%,DE    ,%SAN MARIANO%,17,35,28022
17749,677900,%CALLE%,DE    ,%SAN MARIANO%,37,53,28022
17750,677900,%CALLE%,DE    ,%SAN MARIANO%,55,9999,28022
17751,677900,%CALLE%,DE    ,%SAN MARIANO%,2,16,28022
17752,677900,%CALLE%,DE    ,%SAN MARIANO%,18,50,28022
17753,677900,%CALLE%,DE    ,%SAN MARIANO%,52,64,28022
17754,677900,%CALLE%,DE    ,%SAN MARIANO%,66,9998,28022
17755,678000,%CALLE%,DE    ,%SAN MARIO%,1,9999,28041
17756,678000,%CALLE%,DE    ,%SAN MARIO%,2,9998,28041
17757,678100,%CALLE%,DE    ,%SAN MARTIN%,1,9999,28013
17758,678100,%CALLE%,DE    ,%SAN MARTIN%,2,9998,28013
17759,678200,%PLAZA%,DE    ,%SAN MARTIN%,1,9999,28013
17760,678200,%PLAZA%,DE    ,%SAN MARTIN%,2,9998,28013
17761,678300,%CALLE%,DEL   ,%POSTIGO DE SAN MARTIN%,1,9999,28013
17762,678300,%CALLE%,DEL   ,%POSTIGO DE SAN MARTIN%,2,9998,28013
17763,678400,%CALLE%,DE    ,%SAN MARTIN DE PORRES%,1,39,28035
17764,678400,%CALLE%,DE    ,%SAN MARTIN DE PORRES%,41,9999,28035
17765,678400,%CALLE%,DE    ,%SAN MARTIN DE PORRES%,2,9998,28035
17766,678500,%PASAJE%,DE    ,%SAN MARTIN DE VALDEIGLESIAS%,1,9999,28002
17767,678500,%PASAJE%,DE    ,%SAN MARTIN DE VALDEIGLESIAS%,2,9998,28002
17768,678700,%AVENIDA%,DE    ,%LOS ROSALES%,1,25,28041
17769,678700,%AVENIDA%,DE    ,%LOS ROSALES%,27,75,28041
17770,678700,%AVENIDA%,DE    ,%LOS ROSALES%,77,123,28021
17771,678700,%AVENIDA%,DE    ,%LOS ROSALES%,125,135,28021
17772,678700,%AVENIDA%,DE    ,%LOS ROSALES%,137,9999,28021
17773,678700,%AVENIDA%,DE    ,%LOS ROSALES%,2,22,28041
17774,678700,%AVENIDA%,DE    ,%LOS ROSALES%,24,40,28041
17775,678700,%AVENIDA%,DE    ,%LOS ROSALES%,42,42,28021
17776,678700,%AVENIDA%,DE    ,%LOS ROSALES%,44,104,28021
17777,678700,%AVENIDA%,DE    ,%LOS ROSALES%,106,122,28021
17778,678700,%AVENIDA%,DE    ,%LOS ROSALES%,124,9998,28021
17779,678800,%CALLE%,DE    ,%SAN MATEO%,1,9999,28004
17780,678800,%CALLE%,DE    ,%SAN MATEO%,2,9998,28004
17781,678900,%TRAVESIA%,DE    ,%SAN MATEO%,1,9999,28004
17782,678900,%TRAVESIA%,DE    ,%SAN MATEO%,2,9998,28004
17783,679250,%CALLE%,DE    ,%SAN MAXIMILIANO%,1,9999,28017
17784,679250,%CALLE%,DE    ,%SAN MAXIMILIANO%,2,9998,28017
17785,679300,%CALLE%,DE    ,%SAN MAXIMO%,1,27,28041
17786,679300,%CALLE%,DE    ,%SAN MAXIMO%,29,9999,28041
17787,679300,%CALLE%,DE    ,%SAN MAXIMO%,2,9998,28041
17788,679400,%CALLE%,DE    ,%SAN MELITON%,1,9999,28025
17789,679400,%CALLE%,DE    ,%SAN MELITON%,2,9998,28025
17790,679500,%CALLE%,DE    ,%SAN MIGUEL%,1,9999,28038
17791,679500,%CALLE%,DE    ,%SAN MIGUEL%,2,9998,28038
17792,679700,%PLAZA%,DE    ,%SAN MIGUEL%,1,9999,28005
17793,679700,%PLAZA%,DE    ,%SAN MIGUEL%,2,9998,28005
17794,679800,%CALLE%,DE    ,%SAN MILLAN%,1,9999,28012
17795,679800,%CALLE%,DE    ,%SAN MILLAN%,2,9998,28012
17796,679900,%CALLE%,DE    ,%SAN MODESTO%,1,9999,28034
17797,679900,%CALLE%,DE    ,%SAN MODESTO%,2,20,28034
17798,679900,%CALLE%,DE    ,%SAN MODESTO%,22,9998,28034
17799,680000,%CALLE%,DE    ,%SAN MOISES%,1,9999,28018
17800,680000,%CALLE%,DE    ,%SAN MOISES%,2,9998,28018
17801,680100,%CALLE%,DE    ,%SAN NARCISO%,1,9999,28022
17802,680100,%CALLE%,DE    ,%SAN NARCISO%,2,9998,28022
17803,680200,%CALLE%,DE    ,%SAN NAZARIO%,1,9999,28002
17804,680200,%CALLE%,DE    ,%SAN NAZARIO%,2,9998,28002
17805,680300,%CALLE%,DE    ,%SAN NEMESIO%,1,9999,28043
17806,680300,%CALLE%,DE    ,%SAN NEMESIO%,2,9998,28043
17807,680400,%CALLE%,DE    ,%SAN NEVIANO%,1,9999,28021
17808,680400,%CALLE%,DE    ,%SAN NEVIANO%,2,9998,28021
17809,680600,%CALLE%,DE    ,%SAN NICETO%,1,9999,28019
17810,680600,%CALLE%,DE    ,%SAN NICETO%,2,9998,28019
17811,680700,%CALLE%,DE    ,%SAN NICOLAS%,1,9999,28013
17812,680700,%CALLE%,DE    ,%SAN NICOLAS%,2,9998,28013
17813,680800,%PLAZA%,DE    ,%SAN NICOLAS%,1,9999,28013
17814,680800,%PLAZA%,DE    ,%SAN NICOLAS%,2,9998,28013
17815,681000,%CALLE%,DE    ,%SAN NICOMEDES%,1,9999,28026
17816,681000,%CALLE%,DE    ,%SAN NICOMEDES%,2,9998,28026
17817,681100,%CALLE%,DE    ,%SAN NORBERTO%,1,9999,28021
17818,681100,%CALLE%,DE    ,%SAN NORBERTO%,2,9998,28021
17819,681200,%CALLE%,DE    ,%SAN OLEGARIO%,1,9999,28044
17820,681200,%CALLE%,DE    ,%SAN OLEGARIO%,2,9998,28044
17821,681300,%CALLE%,DE    ,%SAN ONOFRE%,1,9999,28004
17822,681300,%CALLE%,DE    ,%SAN ONOFRE%,2,9998,28004
17823,681500,%CALLE%,DEL   ,%DOCTOR ALVAREZ SIERRA%,1,9999,28033
17824,681500,%CALLE%,DEL   ,%DOCTOR ALVAREZ SIERRA%,2,9998,28033
17825,681600,%CALLE%,DE    ,%SAN PABLO%,1,9999,28044
17826,681600,%CALLE%,DE    ,%SAN PABLO%,2,9998,28044
17827,681800,%CALLE%,DE    ,%SAN PACIANO%,1,1,28048
17828,681800,%CALLE%,DE    ,%SAN PACIANO%,3,9999,28048
17829,681800,%CALLE%,DE    ,%SAN PACIANO%,2,2,28048
17830,681800,%CALLE%,DE    ,%SAN PACIANO%,4,9998,28048
17831,681850,%CALLE%,DE    ,%SAN PANCRACIO%,1,9999,28048
17832,681850,%CALLE%,DE    ,%SAN PANCRACIO%,2,9998,28048
17833,681900,%CALLE%,DE    ,%SAN PANTALEON%,1,9999,28019
17834,681900,%CALLE%,DE    ,%SAN PANTALEON%,2,9998,28019
17835,682000,%CALLE%,DE    ,%SAN PASCUAL%,1,9999,28011
17836,682000,%CALLE%,DE    ,%SAN PASCUAL%,2,9998,28011
17837,682200,%CALLE%,DE    ,%SAN PATRICIO%,1,9999,28019
17838,682200,%CALLE%,DE    ,%SAN PATRICIO%,2,9998,28019
17839,682300,%CALLE%,DE    ,%SAN PEDRO%,1,9,28014
17840,682300,%CALLE%,DE    ,%SAN PEDRO%,11,9999,28014
17841,682300,%CALLE%,DE    ,%SAN PEDRO%,2,18,28014
17842,682300,%CALLE%,DE    ,%SAN PEDRO%,20,9998,28014
17843,682400,%COSTANILLA%,DE    ,%SAN PEDRO%,1,9999,28005
17844,682400,%COSTANILLA%,DE    ,%SAN PEDRO%,2,9998,28005
17845,682500,%PASAJE%,DE    ,%SAN PEDRO%,1,9999,28002
17846,682500,%PASAJE%,DE    ,%SAN PEDRO%,2,9998,28002
17847,682600,%CALLE%,DE    ,%SAN PEDRO DE CARDE�A%,1,9999,28033
17848,682600,%CALLE%,DE    ,%SAN PEDRO DE CARDE�A%,2,42,28033
