Codigo de via;Clase de la via;Particula de la via;Nombre de la via;Tipo de tramo ;Nombre de la aproximacion;Numero inicial del tramo;Calificador del numero inicial del tramo;Numero final del tramo;Calificador del numero final del tramo;Codigo postal;Seccion de carteria
170500;CALLE                   ;      ;VIEJA DE PINTO                                  ;impar;NUM;1;  ;9999;  ;28021;N/D
170500;CALLE                   ;      ;VIEJA DE PINTO                                  ;par  ;NUM;2;  ;9998;  ;28021;N/D
170600;CALLE                   ;DEL   ;MONSEÑOR OSCAR ROMERO                           ;impar;NUM;1;  ;31;  ;28025;N/D
170600;CALLE                   ;DEL   ;MONSEÑOR OSCAR ROMERO                           ;impar;NUM;33;  ;41;  ;28025;N/D
170600;CALLE                   ;DEL   ;MONSEÑOR OSCAR ROMERO                           ;impar;NUM;43;  ;9999;  ;28047;N/D
170600;CALLE                   ;DEL   ;MONSEÑOR OSCAR ROMERO                           ;par  ;NUM;2;  ;36;  ;28025;N/D
170600;CALLE                   ;DEL   ;MONSEÑOR OSCAR ROMERO                           ;par  ;NUM;38;  ;84;  ;28025;N/D
170600;CALLE                   ;DEL   ;MONSEÑOR OSCAR ROMERO                           ;par  ;NUM;86;  ;9998;  ;28047;N/D
170700;CALLE                   ;DE    ;GONZALO DE CESPEDES                             ;impar;NUM;1;  ;9999;  ;28042;N/D
170700;CALLE                   ;DE    ;GONZALO DE CESPEDES                             ;par  ;NUM;2;  ;9998;  ;28042;N/D
170800;CALLE                   ;DEL   ;CINE                                            ;impar;NUM;1;  ;9999;  ;28024;N/D
170800;CALLE                   ;DEL   ;CINE                                            ;par  ;NUM;2;  ;9998;  ;28024;N/D
170900;CALLE                   ;DE    ;CINTRA                                          ;impar;NUM;1;  ;9999;  ;28025;N/D
170900;CALLE                   ;DE    ;CINTRA                                          ;par  ;NUM;2;  ;9998;  ;28025;N/D
171000;CALLE                   ;DE LOS;CIPRESES                                        ;impar;NUM;1;  ;9999;  ;28036;N/D
171000;CALLE                   ;DE LOS;CIPRESES                                        ;par  ;NUM;2;  ;9998;  ;28036;N/D
171100;CALLE                   ;DE    ;CIPRIANO SANCHO                                 ;impar;NUM;1;  ;9999;  ;28017;N/D
171100;CALLE                   ;DE    ;CIPRIANO SANCHO                                 ;par  ;NUM;2;  ;9998;  ;28017;N/D
171400;CALLE                   ;DE    ;CIRCE                                           ;impar;NUM;1;  ;9999;  ;28022;N/D
171400;CALLE                   ;DE    ;CIRCE                                           ;par  ;NUM;2;  ;9998;  ;28022;N/D
171500;PLAZA                   ;      ;CIRCULAR                                        ;impar;NUM;1;  ;9999;  ;28036;N/D
171500;PLAZA                   ;      ;CIRCULAR                                        ;par  ;NUM;2;  ;9998;  ;28036;N/D
171650;CARRETERA               ;DE    ;CIRCUNVALACION DE IBERIA                        ;impar;NUM;1;  ;9999;  ;28042;N/D
171650;CARRETERA               ;DE    ;CIRCUNVALACION DE IBERIA                        ;par  ;NUM;2;  ;9998;  ;28042;N/D
171700;CALLE                   ;DE LA ;CIRUELA                                         ;impar;NUM;1;  ;9999;  ;28044;N/D
171700;CALLE                   ;DE LA ;CIRUELA                                         ;par  ;NUM;2;  ;9998;  ;28044;N/D
171750;CALLE                   ;DEL   ;CISNE                                           ;impar;NUM;1;  ;9999;  ;28023;N/D
171750;CALLE                   ;DEL   ;CISNE                                           ;par  ;NUM;2;  ;9998;  ;28023;N/D
171800;AVENIDA                 ;DE LA ;CIUDAD DE BARCELONA                             ;impar;NUM;1;  ;23;  ;28007;N/D
171800;AVENIDA                 ;DE LA ;CIUDAD DE BARCELONA                             ;impar;NUM;25;  ;45;  ;28007;N/D
171800;AVENIDA                 ;DE LA ;CIUDAD DE BARCELONA                             ;impar;NUM;47;  ;55;  ;28007;N/D
171800;AVENIDA                 ;DE LA ;CIUDAD DE BARCELONA                             ;impar;NUM;57;  ;79;  ;28007;N/D
171800;AVENIDA                 ;DE LA ;CIUDAD DE BARCELONA                             ;impar;NUM;81;  ;9999;  ;28007;N/D
171800;AVENIDA                 ;DE LA ;CIUDAD DE BARCELONA                             ;par  ;NUM;2;  ;142;  ;28007;N/D
171800;AVENIDA                 ;DE LA ;CIUDAD DE BARCELONA                             ;par  ;NUM;144;  ;210;  ;28007;N/D
171800;AVENIDA                 ;DE LA ;CIUDAD DE BARCELONA                             ;par  ;NUM;212;  ;9998;  ;28007;N/D
171850;PASEO                   ;DE LA ;CIUDAD DE PLASENCIA                             ;impar;NUM;1;  ;9999;  ;28005;N/D
171850;PASEO                   ;DE LA ;CIUDAD DE PLASENCIA                             ;par  ;NUM;2;  ;9998;  ;28005;N/D
171900;CALLE                   ;DE    ;CIUDAD REAL                                     ;impar;NUM;1;  ;9999;  ;28045;N/D
171900;CALLE                   ;DE    ;CIUDAD REAL                                     ;par  ;NUM;2;  ;9998;  ;28045;N/D
172000;CALLE                   ;DE    ;CIUDAD RODRIGO                                  ;impar;NUM;1;  ;9999;  ;28012;N/D
172000;CALLE                   ;DE    ;CIUDAD RODRIGO                                  ;par  ;NUM;2;  ;9998;  ;28012;N/D
172050;PLAZA                   ;DE LA ;CIUDAD DE SALTA                                 ;impar;NUM;1;  ;9999;  ;28043;N/D
172050;PLAZA                   ;DE LA ;CIUDAD DE SALTA                                 ;par  ;NUM;2;  ;9998;  ;28043;N/D
172155;CALLEJON                ;DE LOS;CIVILES                                         ;impar;NUM;1;  ;9999;  ;28053;N/D
172155;CALLEJON                ;DE LOS;CIVILES                                         ;par  ;NUM;2;  ;9998;  ;28053;N/D
172175;PLAZA                   ;DE LA ;CIUDAD DE VIENA                                 ;impar;NUM;1;  ;9999;  ;28040;N/D
172175;PLAZA                   ;DE LA ;CIUDAD DE VIENA                                 ;par  ;NUM;2;  ;9998;  ;28040;N/D
172300;CALLE                   ;DE    ;CLARA DEL REY                                   ;impar;NUM;1;  ;29;  ;28002;N/D
172300;CALLE                   ;DE    ;CLARA DEL REY                                   ;impar;NUM;31;  ;41;  ;28002;N/D
172300;CALLE                   ;DE    ;CLARA DEL REY                                   ;impar;NUM;43;  ;59;  ;28002;N/D
172300;CALLE                   ;DE    ;CLARA DEL REY                                   ;impar;NUM;61;  ;9999;  ;28002;N/D
172300;CALLE                   ;DE    ;CLARA DEL REY                                   ;par  ;NUM;2;  ;6;  ;28002;N/D
172300;CALLE                   ;DE    ;CLARA DEL REY                                   ;par  ;NUM;8;  ;24;  ;28002;N/D
172300;CALLE                   ;DE    ;CLARA DEL REY                                   ;par  ;NUM;26;  ;48;  ;28002;N/D
172300;CALLE                   ;DE    ;CLARA DEL REY                                   ;par  ;NUM;50;  ;9998;  ;28002;N/D
172500;CALLE                   ;DE LAS;CLARISAS                                        ;impar;NUM;1;  ;9999;  ;28019;N/D
172500;CALLE                   ;DE LAS;CLARISAS                                        ;par  ;NUM;2;  ;9998;  ;28019;N/D
172600;CALLE                   ;DE    ;CLAUDIO COELLO                                  ;impar;NUM;1;  ;37;  ;28001;N/D
172600;CALLE                   ;DE    ;CLAUDIO COELLO                                  ;impar;NUM;39;  ;89;  ;28001;N/D
172600;CALLE                   ;DE    ;CLAUDIO COELLO                                  ;impar;NUM;91;  ;9999;  ;28006;N/D
172600;CALLE                   ;DE    ;CLAUDIO COELLO                                  ;par  ;NUM;2;  ;34;  ;28001;N/D
172600;CALLE                   ;DE    ;CLAUDIO COELLO                                  ;par  ;NUM;36;  ;80;  ;28001;N/D
172600;CALLE                   ;DE    ;CLAUDIO COELLO                                  ;par  ;NUM;82;  ;9998;  ;28006;N/D
172700;CALLE                   ;DE    ;CLAUDIO MOYANO                                  ;impar;NUM;1;  ;9999;  ;28014;N/D
172700;CALLE                   ;DE    ;CLAUDIO MOYANO                                  ;par  ;NUM;2;  ;9998;  ;28014;N/D
172800;CALLE                   ;DEL   ;CLAVEL                                          ;impar;NUM;1;  ;1;  ;28013;N/D
172800;CALLE                   ;DEL   ;CLAVEL                                          ;impar;NUM;3;  ;9999;  ;28004;N/D
172800;CALLE                   ;DEL   ;CLAVEL                                          ;par  ;NUM;2;  ;2;  ;28013;N/D
172800;CALLE                   ;DEL   ;CLAVEL                                          ;par  ;NUM;4;  ;9998;  ;28004;N/D
172900;CALLE                   ;DE LAS;CLAVELINAS                                      ;impar;NUM;1;  ;9999;  ;28029;N/D
172900;CALLE                   ;DE LAS;CLAVELINAS                                      ;par  ;NUM;2;  ;9998;  ;28029;N/D
173000;CALLE                   ;DE    ;CLAVIJO                                         ;impar;NUM;1;  ;9999;  ;28032;N/D
173000;CALLE                   ;DE    ;CLAVIJO                                         ;par  ;NUM;2;  ;9998;  ;28032;N/D
173100;CALLE                   ;DE    ;CLAVILEÑO                                       ;impar;NUM;1;  ;9999;  ;28002;N/D
173100;CALLE                   ;DE    ;CLAVILEÑO                                       ;par  ;NUM;2;  ;9998;  ;28002;N/D
173300;CALLE                   ;DE    ;CLEMENTE ALONSO                                 ;impar;NUM;1;  ;9999;  ;28025;N/D
173300;CALLE                   ;DE    ;CLEMENTE ALONSO                                 ;par  ;NUM;2;  ;9998;  ;28025;N/D
173400;CALLE                   ;DE    ;CLEMENTE FERNANDEZ                              ;impar;NUM;1;  ;9999;  ;28011;N/D
173400;CALLE                   ;DE    ;CLEMENTE FERNANDEZ                              ;par  ;NUM;2;  ;9998;  ;28011;N/D
173500;CALLE                   ;DEL   ;COBALTO                                         ;impar;NUM;1;  ;21;  ;28021;N/D
173500;CALLE                   ;DEL   ;COBALTO                                         ;impar;NUM;23;  ;9999;  ;28021;N/D
173500;CALLE                   ;DEL   ;COBALTO                                         ;par  ;NUM;2;  ;18;  ;28021;N/D
173500;CALLE                   ;DEL   ;COBALTO                                         ;par  ;NUM;20;  ;9998;  ;28021;N/D
173600;CALLE                   ;DEL   ;COBRE                                           ;impar;NUM;1;  ;9999;  ;28045;N/D
173600;CALLE                   ;DEL   ;COBRE                                           ;par  ;NUM;2;  ;9998;  ;28045;N/D
173700;CALLE                   ;DE    ;COCA                                            ;impar;NUM;1;  ;9999;  ;28047;N/D
173700;CALLE                   ;DE    ;COCA                                            ;par  ;NUM;2;  ;9998;  ;28047;N/D
173750;CALLE                   ;DE    ;COCUY                                           ;impar;NUM;1;  ;9999;  ;28033;N/D
173750;CALLE                   ;DE    ;COCUY                                           ;par  ;NUM;2;  ;9998;  ;28033;N/D
173800;CALLE                   ;DE    ;COCHABAMBA                                      ;impar;NUM;1;  ;19;  ;28016;N/D
173800;CALLE                   ;DE    ;COCHABAMBA                                      ;impar;NUM;21;  ;9999;  ;28016;N/D
173800;CALLE                   ;DE    ;COCHABAMBA                                      ;par  ;NUM;2;  ;16;  ;28016;N/D
173800;CALLE                   ;DE    ;COCHABAMBA                                      ;par  ;NUM;18;  ;9998;  ;28016;N/D
173900;CALLE                   ;DEL   ;COCHERON DE LA VILLA                            ;impar;NUM;1;  ;9999;  ;28031;N/D
173900;CALLE                   ;DEL   ;COCHERON DE LA VILLA                            ;par  ;NUM;2;  ;9998;  ;28031;N/D
174000;CALLE                   ;DE LOS;COCHEROS                                        ;impar;NUM;1;  ;9999;  ;28026;N/D
174000;CALLE                   ;DE LOS;COCHEROS                                        ;par  ;NUM;2;  ;9998;  ;28026;N/D
174200;CALLE                   ;DEL   ;CODO                                            ;impar;NUM;1;  ;9999;  ;28005;N/D
174200;CALLE                   ;DEL   ;CODO                                            ;par  ;NUM;2;  ;9998;  ;28005;N/D
174300;CALLE                   ;DE LA ;CODORNIZ                                        ;impar;NUM;1;  ;9999;  ;28047;N/D
174300;CALLE                   ;DE LA ;CODORNIZ                                        ;par  ;NUM;2;  ;9998;  ;28047;N/D
174600;PASAJE                  ;DE    ;COIMBRA                                         ;impar;NUM;1;  ;9999;  ;28025;N/D
174600;PASAJE                  ;DE    ;COIMBRA                                         ;par  ;NUM;2;  ;9998;  ;28025;N/D
174700;PLAZA                   ;DE    ;COIMBRA                                         ;impar;NUM;1;  ;9999;  ;28025;N/D
174700;PLAZA                   ;DE    ;COIMBRA                                         ;par  ;NUM;2;  ;9998;  ;28025;N/D
174750;CALLE                   ;DE    ;COIN                                            ;impar;NUM;1;  ;9999;  ;28018;N/D
174750;CALLE                   ;DE    ;COIN                                            ;par  ;NUM;2;  ;9998;  ;28018;N/D
174800;CALLE                   ;DE LA ;COLEGIATA                                       ;impar;NUM;1;  ;9999;  ;28012;N/D
174800;CALLE                   ;DE LA ;COLEGIATA                                       ;par  ;NUM;2;  ;9998;  ;28012;N/D
175000;CALLE                   ;DE LA ;COLINA                                          ;impar;NUM;1;  ;9999;  ;28008;N/D
175000;CALLE                   ;DE LA ;COLINA                                          ;par  ;NUM;2;  ;9998;  ;28008;N/D
175100;CALLE                   ;DE    ;COLINDRES                                       ;impar;NUM;1;  ;9999;  ;28034;N/D
175100;CALLE                   ;DE    ;COLINDRES                                       ;par  ;NUM;2;  ;9998;  ;28034;N/D
175200;CALLE                   ;DE LOS;COLIOS                                          ;impar;NUM;1;  ;9999;  ;28042;N/D
175200;CALLE                   ;DE LOS;COLIOS                                          ;par  ;NUM;2;  ;9998;  ;28042;N/D
175300;CALLE                   ;DEL   ;COLLADO BAJO                                    ;impar;NUM;1;  ;9999;  ;28053;N/D
175300;CALLE                   ;DEL   ;COLLADO BAJO                                    ;par  ;NUM;2;  ;9998;  ;28053;N/D
175400;CALLE                   ;DE    ;COLLADO MEDIANO                                 ;impar;NUM;1;  ;9999;  ;28034;N/D
175400;CALLE                   ;DE    ;COLLADO MEDIANO                                 ;par  ;NUM;2;  ;9998;  ;28034;N/D
